new_es_symbol,es_symbol,es_name,stage,qa_approved
F041XB221AZ,F041XB221AZ,"Loamy Bottom 8-12"" p.z.woodland",Provisional,yes
F041XB222AZ,F041XB222AZ,"Saline Bottom 8-12"" p.z.woodland",Provisional,yes
R041XC310AZ,R041XC310AZ,"Loamy Bottom, Woodland 12-16"" p.z.",Provisional,yes
R041XC317AZ,R041XC317AZ,"Sandy Bottom, Woodland 12-16"" p.z.",Provisional,yes
F047XA508UT,F047XA508UT,High Mountain Loam (Aspen) ,Provisional,yes
F047XA531UT,F047XA531UT,High Mountain Stony Loam (Aspen) ,Provisional,yes
F048AY009NM,F048AY009NM,"Mixed Conifer 25-30""",Provisional,yes
F048AY010NM,F048AY010NM,"Ponderosa Pine Forest 17-25""",Provisional,yes
F048AY011NM,F048AY011NM,"Pinus ponderosa-Juniperus scopulorum/Quercus gambelii 17-25""",Provisional,yes
F048AY012NM,F048AY012NM,Rio Grand Cottonwood - Willow flooded,Provisional,yes
F048AY013NM,F048AY013NM,Mountain Slopes ,Provisional,yes
F048AY014NM,F048AY014NM,Mountain Valley Dry ,Provisional,yes
F048AY015NM,F048AY015NM,Pinus edulis-Juniperus monosperma/Quercus gambelii ,Provisional,yes
F048AY016NM,F048AY016NM,Pinus edulis-Juniperus scopulorum/Quercus gambelii ,Provisional,yes
F048AY017NM,F048AY017NM,Juniperus monosperma-Pinus edulis/Bouteloua gracilis ,Provisional,yes
F049XA001NM,F049XA001NM,Pinus edulis/Quercus gambelii/Bouteloua gracilis-Bouteloua curtipendula ,Provisional,yes
F070AY020NM,F070AY020NM,Juniperus monosperma-Pinus edulus/Bouteloua gracilis-Bouteloua curtipendula ,Provisional,yes
F070AY021NM,F070AY021NM,Pinus edulus-Juniperus monosperma/Quercus gambleii/Bouteloua curtipendula ,Provisional,yes
F070AY022NM,F070AY022NM,Pinus ponderosa-Juniperus scopulorum/Quercus gambleii ,Provisional,yes
F070AY023NM,F070AY023NM,Riverine Riparian ,Provisional,yes
F070BY001NM,F070BY001NM,Rio Grande cottonwood/Plains cottonwood 11-15 inches,Provisional,yes
F070CY020TX,F070CY020TX,"Limestone Mountain (North Aspect) 20-26"" PZ",Provisional,yes
F070CY021TX,F070CY021TX,"Limestone Mountain (South Aspect) 20-26"" PZ",Provisional,yes
F070CY125NM,F070CY125NM,Juniperus monosperma-Pinus edulis/Chrysothamnus nausiosus/Bouteloua gracilis-Bouteloua curtipendula ,Provisional,yes
F094DY001WI,F094DY001WI,Peat Bogs ,Provisional,yes
F094DY003WI,F094DY003WI,Mucky Peat Swamps ,Provisional,yes
F094DY004WI,F094DY004WI,Mucky Peat Bogs ,Provisional,yes
F097XA002MI,F097XA002MI,Backdune ,Provisional,yes
F097XA005MI,F097XA005MI,OBSOLETE - Moist Sandy Lake Plain ,Provisional,yes
F097XA008MI,F097XA008MI,Wet Sandy Flatwoods ,Provisional,yes
R098XA002MI,R098XA002MI,Inland Salt Marshes ,Provisional,yes
F098XA003MI,F098XA003MI,Moist Floodplains ,Provisional,yes
F098XA004MI,F098XA004MI,Wet Floodplains ,Provisional,yes
F098XA005MI,F098XA005MI,OBSOLETE - Marly Depressions ,Provisional,yes
F098XA006MI,F098XA006MI,Mucky Depressions ,Provisional,yes
F098XA007MI,F098XA007MI,Acidic Peaty Depressions ,Provisional,yes
F098XA015MI,F098XA015MI,Dry Loamy Drift Plains ,Provisional,yes
F098XA012MI,F098XA012MI,Wet Loamy Depressions ,Provisional,yes
F098XA013MI,F098XA013MI,Piney Dry Sandy Drift Plains ,Provisional,yes
F098XA014MI,F098XA014MI,Dry Sandy Drift Plains ,Provisional,yes
F098XA018MI,F098XA018MI,Wet Acidic Drift Depressions ,Provisional,yes
F098XA019MI,F098XA019MI,Moist Sandy Drift Plains ,Provisional,yes
F098XA020MI,F098XA020MI,Wet Sandy Drift Depressions ,Provisional,yes
F098XA021MI,F098XA021MI,Sandy Slopes ,Provisional,yes
F098XA022MI,F098XA022MI,Loamy Slopes ,Provisional,yes
F098XA023MI,F098XA023MI,Sandstone Drift Plains ,Provisional,yes
F098XB030IN,F098XB030IN,Kankakee Sand Dunes ,Provisional,yes
F098XB031IN,F098XB031IN,Kankakee Acidic Interdunes ,Provisional,yes
F098XB032IN,F098XB032IN,Kankakee Wet Acidic Interdunes ,Provisional,yes
F107BY004MO,F107BY004MO,Deep Loess Protected Backslope Woodland Quercus rubra-Tilia americana/Asimina triloba-Ulmus rubra/Carex jamesii-Sanguinaria canadensisNorthern Red Oak-American Basswood/Pawpaw-Slippery Elm/James' Sedge-Bloodroot,Provisional,yes
F107BY005MO,F107BY005MO,Talus Footslope Forest Quercus rubra-Acer saccharum/Staphylea trifolia/Asplenium rhizophyllum-Impatiens capensisNorthern Red Oak-Sugar Maple/American Bladdernut/Walking Fern-Jewelweed,Provisional,yes
F107BY009MO,F107BY009MO,Calcareous Loess Upland Woodland Quercus macrocarpa-Quercus muehlenbergii/Amorpha canescens-Salix humilis/A. gerardii-E. pallidaBur Oak-Chinquapin Oak/Leadplant-Prairie Willow/Big Bluestem-Pale Purple Coneflower,Provisional,yes
F107BY010MO,F107BY010MO,Calcareous Loess Protected Backslope Forest Quercus macrocarpa-Quercus alba/Cornus drummondii/Elymus villosus-Dicentra cucullariaBur Oak-White Oak/Roughleaf Dogwood/Hairy Wildrye-Dutchman's Breeches,Provisional,yes
F107BY011MO,F107BY011MO,Calcareous Loess Exposed Backslope Woodland Quercus macrocarpa-Carya ovata/Ceanothus americanus/Carex albicans-Helianthus hirsutusBur Oak-Shagbark Hickory/New Jersey Tea/Whitetinge Sedge-Hairy Sunflower,Provisional,yes
F107BY015MO,F107BY015MO,Sandy/Loamy Floodplain Forest Populus deltoides-Platanus occidentalis/Salix exigua-Salix amygdaloides/C. americana-R. laciniataEastern Cottonwood-Am. Sycamore/Sandbar Willow-Peachleaf Willow/Am. Bellflower-Cutleaf Coneflower,Provisional,yes
F107BY016MO,F107BY016MO,Loamy Floodplain Forest Quercus bicolor-Populus deltoides/Glyceria striata-Ranunculus hispidusSwamp White Oak-Eastern Cottonwood/Fowl Mannagrass-Bristly Buttercup,Provisional,yes
F107BY017MO,F107BY017MO,Clayey Floodplain Forest Ulmus americana/Toxicodendron radicans/Elymus virginicus-Geum canadenseAmerican Elm/Eastern Poison Ivy/Virginia Wildrye-White Avens,Provisional,yes
F107BY026MO,F107BY026MO,Wet Floodplain Woodland Quercus macrocarpa-Platanus occidentalis/Juglans nigra-Ulmus americana/E. virginicus-V. alternifoliaBur Oak-American Sycamore/Black Walnut-American Elm/Virginia Wildrye-Wingstem,Provisional,yes
F109XY003MO,F109XY003MO,Loess Upland Woodland ,Provisional,yes
F109XY004MO,F109XY004MO,Loamy Upland Drainageway Woodland ,Provisional,yes
F109XY007MO,F109XY007MO,Till Upland Woodland ,Provisional,yes
F109XY011MO,F109XY011MO,Interbedded Sedimentary Upland Woodland ,Provisional,yes
F109XY013MO,F109XY013MO,Interbedded Sedimentary Protected Backslope Forest ,Provisional,yes
F109XY015MO,F109XY015MO,Loamy Backslope Woodland ,Provisional,yes
F109XY019MO,F109XY019MO,Loess High Terrace Woodland ,Provisional,yes
F109XY025MO,F109XY025MO,Interbedded Sedimentary Exposed Backslope Woodland ,Provisional,yes
F109XY030MO,F109XY030MO,Loamy Floodplain Forest ,Provisional,yes
F109XY037MO,F109XY037MO,Wet Floodplain Woodland ,Provisional,yes
F113XY003MO,F113XY003MO,Claypan Summit Woodland ,Provisional,yes
F113XY005MO,F113XY005MO,Wet Upland Drainageway Woodland ,Provisional,yes
F115BY001MO,F115BY001MO,Deep Loess Upland Woodland ,Provisional,yes
F115BY003MO,F115BY003MO,Deep Loess Protected Backslope Forest ,Provisional,yes
F115BY004MO,F115BY004MO,Loess Upland Woodland ,Provisional,yes
F115BY005MO,F115BY005MO,Loamy Upland Woodland ,Provisional,yes
F115BY006MO,F115BY006MO,Loamy Protected Backslope Forest ,Provisional,yes
F115BY007MO,F115BY007MO,Loamy Limestone/Dolomite Upland Woodland ,Provisional,yes
F115BY008MO,F115BY008MO,Loamy Limestone/Dolomite Protected Backslope Forest ,Provisional,yes
F115BY011MO,F115BY011MO,Chert Protected Backslope Forest ,Provisional,yes
F115BY013MO,F115BY013MO,Chert Upland Woodland ,Provisional,yes
F115BY014MO,F115BY014MO,Chert Limestone/Dolomite Protected Backslope Forest ,Provisional,yes
F115BY015MO,F115BY015MO,Sandy/Loamy Floodplain Forest ,Provisional,yes
F115BY016MO,F115BY016MO,Sandstone Upland Woodland ,Provisional,yes
F115BY017MO,F115BY017MO,Sandstone Protected Backslope Forest ,Provisional,yes
F115BY020MO,F115BY020MO,Sandy/Gravelly Floodplain Forest ,Provisional,yes
F115BY022MO,F115BY022MO,Loess High Terrace Forest ,Provisional,yes
F115BY023MO,F115BY023MO,Wet Footslope Forest ,Provisional,yes
F115BY024MO,F115BY024MO,Loamy Terrace Forest ,Provisional,yes
F115BY025MO,F115BY025MO,Wet Terrace Forest ,Provisional,yes
F115BY026MO,F115BY026MO,Wet Upland Drainageway Forest ,Provisional,yes
F115BY028MO,F115BY028MO,Loamy/Gravelly Upland Drainageway Forest ,Provisional,yes
F115BY031MO,F115BY031MO,Loamy Floodplain Forest ,Provisional,yes
F115BY036MO,F115BY036MO,Calcareous Limestone Protected Backslope Forest ,Provisional,yes
F115BY041MO,F115BY041MO,Clayey Floodplain Forest ,Provisional,yes
F115BY043MO,F115BY043MO,Deep Loess Exposed Backslope Woodland ,Provisional,yes
F115BY044MO,F115BY044MO,Loamy Exposed Backslope Woodland ,Provisional,yes
F115BY045MO,F115BY045MO,Loamy Limestone/Dolomite Exposed Backslope Woodland ,Provisional,yes
F115BY046MO,F115BY046MO,Chert Limestone/Dolomite Exposed Backslope Woodland ,Provisional,yes
F115BY048MO,F115BY048MO,Chert Exposed Backslope Woodland ,Provisional,yes
F115BY050MO,F115BY050MO,Calcareous Limestone Exposed Backslope Woodland ,Provisional,yes
F115BY051MO,F115BY051MO,Sandstone Exposed Backslope Woodland ,Provisional,yes
F116AY002MO,F116AY002MO,Chert Protected Backslope Forest ,Provisional,yes
F116AY003MO,F116AY003MO,Chert Mudstone Upland Woodland ,Provisional,yes
F116AY004MO,F116AY004MO,Fragipan Upland Woodland ,Provisional,yes
F116AY007MO,F116AY007MO,Low-Base Loamy Upland Woodland ,Provisional,yes
F116AY008MO,F116AY008MO,Loamy Upland Woodland ,Provisional,yes
F116AY009MO,F116AY009MO,Calcareous Dolomite Upland Woodland ,Provisional,yes
F116AY010MO,F116AY010MO,Calcareous Dolomite Protected Backslope Forest ,Provisional,yes
F116AY011MO,F116AY011MO,Chert Upland Woodland ,Provisional,yes
F116AY012MO,F116AY012MO,Low-Base Chert Upland Woodland ,Provisional,yes
F116AY013MO,F116AY013MO,Low-Base Chert Protected Backslope Woodland ,Provisional,yes
F116AY044MO,F116AY044MO,Chert Dolomite Upland Woodland ,Provisional,yes
F116AY016MO,F116AY016MO,Chert Dolomite Protected Backslope Forest ,Provisional,yes
F116AY018MO,F116AY018MO,Loamy Dolomite Upland Woodland ,Provisional,yes
F116AY019MO,F116AY019MO,Loamy Dolomite Protected Backslope Forest ,Provisional,yes
F116AY022MO,F116AY022MO,Talus Footslope Forest ,Provisional,yes
F116AY023MO,F116AY023MO,Low-Base Sandstone Upland Woodland ,Provisional,yes
F116AY045MO,F116AY045MO,Low-Base Sandstone Protected Backslope Woodland ,Provisional,yes
F116AY030MO,F116AY030MO,Loamy Protected Backslope Forest ,Provisional,yes
F116AY031MO,F116AY031MO,Dry Footslope Forest ,Provisional,yes
F116AY032MO,F116AY032MO,Loamy Footslope Forest ,Provisional,yes
F116AY033MO,F116AY033MO,Wet Footslope Forest ,Provisional,yes
F116AY034MO,F116AY034MO,Loamy Terrace Forest ,Provisional,yes
F116AY035MO,F116AY035MO,Wet Terrace Forest ,Provisional,yes
F116AY036MO,F116AY036MO,Wet Upland Drainageway Forest ,Provisional,yes
F116AY037MO,F116AY037MO,Gravelly/Loamy Upland Drainageway Forest ,Provisional,yes
F116AY039MO,F116AY039MO,Loamy Floodplain Step Forest ,Provisional,yes
F116AY040MO,F116AY040MO,Wet Floodplain Step Forest ,Provisional,yes
F116AY041MO,F116AY041MO,Loamy Floodplain Forest ,Provisional,yes
F116AY042MO,F116AY042MO,Sandy/Gravelly Floodplain Forest ,Provisional,yes
F116AY043MO,F116AY043MO,Loamy Sinkhole Woodland ,Provisional,yes
F116AY046MO,F116AY046MO,Loamy Exposed Backslope Woodland ,Provisional,yes
F116AY047MO,F116AY047MO,Calcareous Dolomite Exposed Backslope Woodland ,Provisional,yes
F116AY048MO,F116AY048MO,Chert Dolomite Exposed Backslope Woodland ,Provisional,yes
F116AY049MO,F116AY049MO,Low-Base Chert Exposed Backslope Woodland ,Provisional,yes
F116AY062MO,F116AY062MO,Chert Exposed Backslope Woodland ,Provisional,yes
F116AY051MO,F116AY051MO,Loamy Dolomite Exposed Backslope Woodland ,Provisional,yes
F116AY053MO,F116AY053MO,Low-Base Sandstone Exposed Backslope Woodland ,Provisional,yes
F116AY066MO,F116AY066MO,Fragipan Upland Flatwoods ,Provisional,yes
F116BY001MO,F116BY001MO,Fragipan Upland Woodland ,Provisional,yes
F116BY002MO,F116BY002MO,Loamy Floodplain Forest ,Provisional,yes
F116BY003MO,F116BY003MO,Chert Upland Woodland ,Provisional,yes
F116BY004MO,F116BY004MO,Low-Base Chert Upland Woodland ,Provisional,yes
F116BY005MO,F116BY005MO,Low-Base Loamy Upland Woodland ,Provisional,yes
F116BY006MO,F116BY006MO,Chert Limestone Upland Woodland ,Provisional,yes
F116BY008MO,F116BY008MO,Interbedded Sedimentary Upland Woodland ,Provisional,yes
F116BY009MO,F116BY009MO,Chert Protected Backslope Forest ,Provisional,yes
F116BY010MO,F116BY010MO,Low-Base Chert Protected Backslope Woodland ,Provisional,yes
F116BY011MO,F116BY011MO,Chert Limestone Protected Backslope Forest ,Provisional,yes
F116BY013MO,F116BY013MO,Loamy Footslope Woodland ,Provisional,yes
F116BY014MO,F116BY014MO,Wet Terrace Woodland ,Provisional,yes
F116BY015MO,F116BY015MO,Loamy Terrace Woodland ,Provisional,yes
F116BY016MO,F116BY016MO,Dry Footslope Woodland ,Provisional,yes
F116BY017MO,F116BY017MO,Gravelly/Loamy Upland Drainageway Woodland ,Provisional,yes
F116BY018MO,F116BY018MO,Loamy Sinkhole Woodland ,Provisional,yes
F116BY019MO,F116BY019MO,Low-Base Interbedded Sedimentary Upland Woodland ,Provisional,yes
F116BY029MO,F116BY029MO,Sandy/Gravelly Floodplain Forest ,Provisional,yes
F116BY032MO,F116BY032MO,Chert Exposed Backslope Woodland ,Provisional,yes
F116BY033MO,F116BY033MO,Low-Base Chert Exposed Backslope Woodland ,Provisional,yes
F116BY034MO,F116BY034MO,Chert Limestone Exposed Backslope Woodland ,Provisional,yes
F116BY036MO,F116BY036MO,Interbedded Sedimentary Exposed Backslope Woodland ,Provisional,yes
F116BY039MO,F116BY039MO,Fragipan Upland Flatwoods ,Provisional,yes
F116CY005MO,F116CY005MO,Dry Igneous Protected Backslope Woodland ,Provisional,yes
F116CY008MO,F116CY008MO,Claypan Basin Flatwoods ,Provisional,yes
F116CY009MO,F116CY009MO,Fragipan Basin Woodland ,Provisional,yes
F116CY010MO,F116CY010MO,Igneous Exposed Backslope Woodland ,Provisional,yes
F116CY011MO,F116CY011MO,Dry Igneous Exposed Backslope Woodland ,Provisional,yes
F133BY008TX,F133BY008TX,Northern Deep Sandy Upland ,Provisional,yes
F133BY017TX,F133BY017TX,Loamy Bottomland ,Provisional,yes
F133BY010TX,F133BY010TX,Very Deep Sandy Upland ,Provisional,yes
F133BY004TX,F133BY004TX,Loamy Claypan Upland ,Provisional,yes
F133BY009TX,F133BY009TX,Southern Deep Sandy Upland ,Provisional,yes
F133BY013TX,F133BY013TX,Terrace ,Provisional,yes
F134XY001MO,F134XY001MO,Deep Loess Upland Woodland ,Provisional,yes
F134XY002MO,F134XY002MO,Deep Loess Protected Backslope Forest ,Provisional,yes
F134XY003MO,F134XY003MO,Deep Loess Exposed Backslope Woodland ,Provisional,yes
F134XY004MO,F134XY004MO,Fragipan Upland Woodland ,Provisional,yes
F134XY005MO,F134XY005MO,Loamy Upland Woodland ,Provisional,yes
F134XY015MO,F134XY015MO,Gravelly Protected Backslope Forest ,Provisional,yes
F134XY016MO,F134XY016MO,Gravelly Exposed Backslope Woodland ,Provisional,yes
F134XY011MO,F134XY011MO,Sandy Protected Backslope Forest ,Provisional,yes
F134XY012MO,F134XY012MO,Sandy Exposed Backslope Woodland ,Provisional,yes
F134XY013MO,F134XY013MO,Loamy Footslope Forest ,Provisional,yes
F134XY014MO,F134XY014MO,Wet Footslope Forest ,Provisional,yes
F144BY001ME,F144BY001ME,Marine Terrace Flat ,Provisional,yes
F144BY002ME,F144BY002ME,Marine Terrace Depression ,Provisional,yes
VX159A01X500,F159AY500HI,Deep And Very Deep Volcanic Ash Forest ,Provisional,yes
VX159A01X504,F159AY504HI,Isothermic Perudic Forest ,Provisional,yes
VX161B01X502,F161BY502HI,Kona Weather Udic Forest ,Provisional,yes
VX161B01X503,F161BY503HI,Ustic Isomesic Forest ,Provisional,yes
VX162X01X500,F162XY500HI,Isohyperthermic Forest ,Provisional,yes
VX162X01X501,F162XY501HI,Dry Isohyperthermic Forest ,Provisional,yes
VX162X01X503,F162XY503HI,Udic Isothermic Forest ,Provisional,yes
VX162X01X504,F162XY504HI,Pahoehoe Organic Fern Savanna ,Provisional,yes
VX162X01X505,F162XY505HI,Isothermic Aquic Forest ,Provisional,yes
VX164X01X500,F164XY500HI,Volcanic Ash Forest ,Provisional,yes
VX164X01X501,F164XY501HI,Sphagnum Peat Dwarf Forest ,Provisional,yes
F222XY325AK,F222XY325AK,"Maritime Forest Gravelly Floodplains, High Gradient Occasionally Flooded ",Provisional,yes
F222XY327AK,F222XY327AK,Maritime Forest Gravelly Alluvial Fan ,Provisional,yes
F222XY350AK,F222XY350AK,Subalpine Dwarf Tree Scrub Gravelly Slopes Tsuga mertensiana/Empetrum nigrum-Cornus canadensis/Cladina stellaris-Cladina rangiferina(Mountain hemlock/Black crowberry-Bunchberry dogwood/Star reindeer lichen-Greygreen reindeer lichen),Provisional,yes
F224XY100AK,F224XY100AK,Loamy Flood Plains ,Provisional,yes
F224XY201AK,F224XY201AK,Gravelly Flood Plains ,Provisional,yes
F224XY359AK,F224XY359AK,Till Slopes Boreal-forested silty till slopes,Provisional,yes
F224XY362AK,F224XY362AK,"Till Slopes, Wet Boreal-forested silty wet till slopes",Provisional,yes
F224XY803AK,F224XY803AK,"Moraines, Ice Cored ",Provisional,yes
F227XY100AK,F227XY100AK,"Loamy Flood Plains subarctic continentalDackey, Klute moderately wet, Kluna frequently flooded, Kluna deep",Provisional,yes
F227XY101AK,F227XY101AK,"Loamy High Flood Plains Hogan cool, Hogan, Klute, Kluna, Tangoe occasionally flooded, and Klute occasionally flooded",Provisional,yes
F227XY102AK,F227XY102AK,"Laomy High Flood Plains, Frozen Hogan",Provisional,yes
F227XY103AK,F227XY103AK,Stream Terraces Frozen Kuslinad,Provisional,yes
F227XY104AK,F227XY104AK,"Stream Terraces Ganhona, Kusdry, Maclaren, Sinona",Provisional,yes
F227XY106AK,F227XY106AK,"Glaciolacustrine Uplands Telay, Gadona, Chelina",Provisional,yes
F227XY107AK,F227XY107AK,"Glaciolacustrine Uplands, Frozen Kuslined",Provisional,yes
F227XY108AK,F227XY108AK,"Gravelly and Sandy Terraces Pippod, Clarena, Chistna",Provisional,yes
F227XY109AK,F227XY109AK,"Glaciolacustrine Uplands, Ruptic Swilna; Swilna, thin surface",Provisional,yes
F227XY110AK,F227XY110AK,"Mountain Slopes, Shallow Cobblank",Provisional,yes
F227XY111AK,F227XY111AK,"Peat Mounds Pergelic Cryohemists, Dry",Provisional,yes
F227XY800AK,F227XY800AK,"Escarpments cryorthents, cryochrepts",Provisional,yes
F228XY100AK,F228XY100AK,Loamy Flood Plains ,Provisional,yes
F228XY104AK,F228XY104AK,Loamy Frozen Terraces ,Provisional,yes
F228XY151AK,F228XY151AK,Loamy High Flood Plains ,Provisional,yes
F228XY156AK,F228XY156AK,Loamy Wet High Flood Plains ,Provisional,yes
F228XY182AK,F228XY182AK,"Gravelly Frozen Slopes, Ruptic Full Site Description in eFOTG",Provisional,yes
F228XY185AK,F228XY185AK,"Gravelly High Flood Plains, High Elevation ",Provisional,yes
F228XY204AK,F228XY204AK,Gravelly Flood Plains ,Provisional,yes
F228XY350AK,F228XY350AK,Gravelly and Sandy Slopes ,Provisional,yes
F228XY354AK,F228XY354AK,"Loamy Slopes, Wet ",Provisional,yes
F228XY355AK,F228XY355AK,"Gravelly Mountains, Warm ",Provisional,yes
F228XY800AK,F228XY800AK,Escarpments Full site description in eFOTG,Provisional,yes
F228XY801AK,F228XY801AK,"Escarpments, Cool ",Provisional,yes
F229XY100AK,F229XY100AK,Loamy Flood Plains ,Provisional,yes
F229XY101AK,F229XY101AK,Loamy High Flood Plains ,Provisional,yes
F229XY102AK,F229XY102AK,Loamy Frozen Flood Plains ,Provisional,yes
F229XY105AK,F229XY105AK,"Loamy Frozen Terraces, Wet ",Provisional,yes
F229XY156AK,F229XY156AK,"Loamy Wet Flood Plains, Frozen ",Provisional,yes
F229XY255AK,F229XY255AK,Gravelly Flood Plains ,Provisional,yes
F230XY349AK,F230XY349AK,Silty slopes ,Provisional,yes
R236XY200AK,R236XY200AK,Miscellaneous Areas ,Provisional,yes
F236XY111AK,F236XY111AK,Boreal Forest Loamy Flood Plains ,Provisional,yes
F236XY113AK,F236XY113AK,"Boreal Forest Loamy Slopes, Steep ",Provisional,yes
F236XY114AK,F236XY114AK,"Boreal Forest Loamy Slopes, Wet And Steep ",Provisional,yes
F236XY117AK,F236XY117AK,"Boreal Forest Loamy Slopes, Very Wet ",Provisional,yes
F236XY152AK,F236XY152AK,Boreal Forest Loamy Swales ,Provisional,yes
F236XY171AK,F236XY171AK,Western Alaska Maritime Woodland Peat Slopes ,Provisional,yes
R002XN202WA,R002XN202WA,PRAIRIE BALD ,Provisional,yes
R002XN502WA,R002XN502WA,XERIC PRAIRIE ,Provisional,yes
R002XN603WA,R002XN603WA,BOG OR FEN ,Provisional,yes
R002XN613WA,R002XN613WA,COOL WET PRAIRIE ,Provisional,yes
R002XN713WA,R002XN713WA,TIDAL MEADOW ,Provisional,yes
R002XN723WA,R002XN723WA,SALT WATER BLUFF ,Provisional,yes
R003XN502WA,R003XN502WA,Subalpine Parkland - Minor Natural Soil Disturbance ,Provisional,yes
R003XN512WA,R003XN512WA,Subalpine Parkland - Active Natural Soil Disturbance ,Provisional,yes
R003XN603WA,R003XN603WA,High Mountain Unforested Wetlands ,Provisional,yes
R003XN613WA,R003XN613WA,Low Mountain Unforested Wetlands ,Provisional,yes
R003XY010OR,R003XY010OR,PUMICE DESERT 40-60 PZ(DEPRESSIONAL),Provisional,yes
R003XY011OR,R003XY011OR,ASHY ALPINE DESERT 50-70 PZ,Provisional,yes
R003XY012OR,R003XY012OR,ASHY ALPINE MEADOW 50-70 PZ,Provisional,yes
R003XY013OR,R003XY013OR,ASHY ALPINE SWALE 50-70 PZ,Provisional,yes
R003XY015OR,R003XY015OR,MEADOW FEN 40-60 PZ,Provisional,yes
R004BX101CA,R004BX101CA,"Upper prairie, mountain slopes,sandstone and mudstone, clay loam",Provisional,yes
R004BX102CA,R004BX102CA,"Coastal scrub, hills,sandstone and mudstone, gravelly clay loam",Provisional,yes
R004BX103CA,R004BX103CA,"Lower prairie, earthflows,sandstone and mudstone, gravelly loam",Provisional,yes
R004BX104CA,R004BX104CA,"Middle prairie, mountain slopes,sandstone and mudstone, gravelly clay loam",Provisional,yes
R006XB009OR,R006XB009OR,WET PUMICE TERRACE 14-26 PZ,Provisional,yes
R006XB010OR,R006XB010OR,MEADOW FAN 14-26 PZ,Provisional,yes
